player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating,goal_contribution_rate,work_rate_intensity,passing_efficiency,position_encoded,preferred_foot_Right
P00958,Almoez Al-Mohannadi,30.0,Qatari,Qatar,22.0,Forward,180.0,76.0,Al-Hilal,8299366.0,M00077,2026-06-17,AT&T Stadium,Dallas,Senegal,Group Stage,W,3.0,1.0,69.0,0.0,0.0,3.0,1.0,0.02,0.03,1.0,13.0,17.0,0.79,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.8,29.7,23.0,14.0,73.3,6.0,62.9,41.4,15.2,2.6,55.9,31.1,59.1,64.8,1.0,0.0,156.0,0.0,5.8,0.0,8.600000000000001,0.0158,1,True
P00949,Akram Mesa,29.0,Qatari,Qatar,13.0,Midfielder,171.0,71.0,Persepolis,22108266.0,M00077,2026-06-17,AT&T Stadium,Dallas,Senegal,Group Stage,W,3.0,1.0,83.0,0.0,0.0,2.0,0.0,0.03,0.43,3.0,53.0,68.0,0.78,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.2,31.7,27.0,22.0,89.8,7.5,71.1,95.7,57.9,12.4,47.1,84.4,78.6,41.4,3.0,1.0,224.0,0.0,7.3,0.0,10.2,0.031200000000000002,3,True
P00946,Ahmed Al-Dosari,18.0,Qatari,Qatar,10.0,Defender,187.0,76.0,Kawasaki Frontale,32762108.0,M00077,2026-06-17,AT&T Stadium,Dallas,Senegal,Group Stage,W,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,33.4,1.0,1.0,88.1,6.2,62.0,51.6,99.0,1.5,99.0,48.3,99.0,47.9,0.0,0.0,136.0,0.0,6.5,0.0,2.45,0.008199999999999999,0,True
P00945,Abdelaziz Ismaeel,28.0,Qatari,Qatar,9.0,Defender,187.0,76.0,Sydney FC,34162856.0,M00077,2026-06-17,AT&T Stadium,Dallas,Senegal,Group Stage,W,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,0.84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,30.5,3.0,2.0,79.3,6.5,63.1,26.6,90.9,4.7,74.6,18.0,76.7,67.9,0.0,0.0,147.0,0.0,6.6,0.0,2.45,0.0168,0,True
P00951,Hassan Al-Nobi,29.0,Qatari,Qatar,15.0,Midfielder,181.0,73.0,Kawasaki Frontale,11060197.0,M00077,2026-06-17,AT&T Stadium,Dallas,Senegal,Group Stage,W,3.0,1.0,31.0,0.0,0.0,1.0,0.0,0.01,0.0,1.0,16.0,18.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.5,30.2,11.0,5.0,81.3,6.1,61.9,42.2,85.0,3.7,68.4,85.6,68.5,65.1,2.0,3.0,438.0,0.0,6.1,0.0,5.05,0.018000000000000002,3,True
P00962,Abdelaziz Abdulla,24.0,Qatari,Qatar,26.0,Forward,181.0,77.0,Al-Hilal,135296723.0,M00077,2026-06-17,AT&T Stadium,Dallas,Senegal,Group Stage,W,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,29.8,0.0,0.0,96.5,5.9,54.2,59.1,34.9,0.0,61.5,99.0,78.2,60.6,0.0,1.0,166.0,0.0,5.8,0.0,2.45,0.0069,1,False
P00961,Karim Boudiaf,27.0,Qatari,Qatar,25.0,Forward,183.0,75.0,Al-Shorta,4758016.0,M00077,2026-06-17,AT&T Stadium,Dallas,Senegal,Group Stage,W,3.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0,6.0,0.78,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.3,33.4,12.0,11.0,93.9,6.2,56.5,37.9,24.2,0.3,29.8,42.5,37.3,42.8,3.0,0.0,369.0,0.0,6.3,0.0,3.3499999999999996,0.0078000000000000005,1,True
P00887,Saleh Al-Otaibi,34.0,Saudi,Saudi Arabia,3.0,Goalkeeper,192.0,78.0,Pakhtakor,3736086.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.74,1.0,0.0,1.0,0.0,6.5,0.6,29.5,26.0,16.0,84.7,6.2,64.6,11.7,47.7,1.9,34.6,28.4,39.1,57.9,0.0,0.0,245.0,0.0,6.1,0.0,7.4,0.019,2,True
P00891,Yasser Al-Owais,22.0,Saudi,Saudi Arabia,7.0,Defender,184.0,77.0,Al-Shorta,2896502.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,36.0,0.78,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.1,30.7,21.0,19.0,97.3,4.6,44.2,22.6,66.9,3.0,36.8,28.2,48.4,60.4,0.0,1.0,299.0,0.0,4.4,0.0,10.25,0.015600000000000001,0,True
P00893,Abdulrahman Al-Hamdan,24.0,Saudi,Saudi Arabia,9.0,Defender,185.0,78.0,Al-Nassr,3454981.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,0.82,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,4.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.7,32.4,21.0,18.0,80.6,5.7,56.3,17.1,45.6,2.3,44.9,6.9,57.9,57.4,0.0,0.0,105.0,0.0,5.6,0.0,8.75,0.008199999999999999,0,True
P00907,Saleh Al-Qahtani,23.0,Saudi,Saudi Arabia,23.0,Forward,168.0,68.0,Kawasaki Frontale,200000000.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,81.0,0.0,0.0,4.0,1.0,0.02,0.01,2.0,36.0,43.0,0.86,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.2,32.8,20.0,19.0,90.6,7.3,77.8,92.4,25.5,11.6,73.5,89.1,99.0,39.0,1.0,1.0,294.0,0.0,7.4,0.0,10.600000000000001,0.0258,1,True
P00896,Sultan Al-Mousa,25.0,Saudi,Saudi Arabia,12.0,Defender,187.0,77.0,Western Sydney Wanderers,2301959.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,0.9,2.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0,29.7,28.0,28.0,86.4,6.4,63.7,27.3,46.9,3.3,50.6,20.9,48.6,52.3,0.0,0.0,221.0,0.0,6.4,0.0,10.8,0.009000000000000001,0,True
P00909,Mohammed Al-Shahrani,27.0,Saudi,Saudi Arabia,25.0,Forward,171.0,74.0,Erbil SC,49821661.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,25.0,0.68,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.9,30.0,18.0,27.0,94.9,6.8,62.9,69.2,36.6,3.0,54.1,78.3,74.9,58.8,1.0,0.0,173.0,0.0,6.9,1.1841965029361494,8.55,0.0068000000000000005,1,True
P00899,Saleh Al-Abdulkarim,28.0,Saudi,Saudi Arabia,15.0,Midfielder,173.0,67.0,Al-Sadd,2584749.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,74.0,0.0,0.0,0.0,0.0,0.01,0.07,3.0,35.0,38.0,0.93,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.8,30.7,10.0,16.0,74.6,6.4,61.5,23.5,26.8,4.7,40.6,36.9,50.7,56.4,0.0,0.0,465.0,0.0,6.1,0.0,8.100000000000001,0.037200000000000004,3,True
P00888,Salem Al-Faraj,18.0,Saudi,Saudi Arabia,4.0,Defender,181.0,73.0,Kawasaki Frontale,1861876.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,24.0,0.74,1.0,0.0,1.0,0.0,6.0,4.0,5.0,0.0,3.0,4.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.5,34.5,19.0,13.0,79.9,4.9,42.1,35.1,37.7,1.7,37.2,28.5,35.1,50.7,1.0,0.0,450.0,0.0,5.5,0.0,7.55,0.0148,0,True
P00910,Abdulrahman Al-Otaibi,34.0,Saudi,Saudi Arabia,26.0,Forward,177.0,69.0,Yokohama F. Marinos,28916545.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,77.0,0.0,0.0,4.0,1.0,0.11,0.11,1.0,20.0,26.0,0.8,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.2,31.6,21.0,15.0,86.7,6.5,67.8,75.0,29.5,4.6,78.5,72.4,66.6,52.3,3.0,0.0,449.0,0.0,6.6,0.0,11.2,0.016,1,True
P00906,Firas Al-Salem,24.0,Saudi,Saudi Arabia,22.0,Forward,168.0,70.0,Al-Duhail,29501447.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,67.0,1.0,0.0,0.0,0.0,0.1,0.0,1.0,23.0,37.0,0.64,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.5,33.2,24.0,16.0,76.7,5.8,58.4,44.9,24.7,5.7,64.9,80.4,45.1,57.7,1.0,0.0,145.0,0.0,5.1,1.3432655382241134,5.85,0.0128,1,True
P00903,Hassan Al-Qahtani,32.0,Saudi,Saudi Arabia,19.0,Midfielder,187.0,82.0,Esteghlal,13588719.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,23.0,31.0,0.77,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.5,32.0,15.0,19.0,95.3,6.0,58.7,63.8,67.9,6.2,88.1,58.7,75.2,50.5,1.0,2.0,113.0,0.0,6.1,1.6666388893518442,6.85,0.0385,3,True
P00908,Yasser Al-Buraikan,24.0,Saudi,Saudi Arabia,24.0,Forward,176.0,70.0,Al-Shorta,6764595.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,28.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,6.0,10.0,0.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.4,33.1,2.0,5.0,89.9,5.9,58.3,57.9,27.3,0.5,64.0,99.0,62.2,39.8,3.0,0.0,294.0,0.0,5.7,0.0,3.7,0.006500000000000001,1,True
P00902,Abdulrahman Al-Salem,23.0,Saudi,Saudi Arabia,18.0,Midfielder,178.0,74.0,Yokohama F. Marinos,5305677.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.02,0.02,1.0,10.0,11.0,0.93,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,30.3,8.0,3.0,87.2,6.4,66.6,44.0,32.3,1.3,51.0,38.5,55.7,47.7,2.0,2.0,301.0,0.0,6.2,0.0,3.6,0.018600000000000002,3,True
P00892,Mohammed Al-Breik,23.0,Saudi,Saudi Arabia,8.0,Defender,189.0,82.0,Al-Sadd,38840218.0,M00078,2026-07-13,NRG Stadium,Houston,Poland,Group Stage,D,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,31.1,3.0,4.0,82.8,6.5,65.6,55.3,68.6,0.5,70.9,19.7,88.8,37.1,0.0,0.0,207.0,0.0,6.2,0.0,2.45,0.0074,0,True
P00340,Piotr Glik,27.0,Polish,Poland,2.0,Goalkeeper,191.0,73.0,Bayer Leverkusen,5858673.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,0.82,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.67,0.0,0.0,1.0,0.0,7.3,1.0,28.4,25.0,22.0,87.4,6.5,64.5,23.3,54.0,1.8,32.6,25.1,47.2,64.3,0.0,0.0,186.0,0.0,6.1,0.0,8.8,0.008199999999999999,2,True
P00353,Jan Rybus,32.0,Polish,Poland,15.0,Midfielder,173.0,70.0,Club Brugge,2666185.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,0.18,2.0,24.0,28.0,0.86,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.4,32.1,21.0,20.0,81.5,6.3,57.6,56.3,48.8,4.0,57.2,61.9,53.0,53.5,1.0,1.0,403.0,0.0,6.3,0.0,11.6,0.0258,3,False
P00346,Grzegorz Piatek,26.0,Polish,Poland,8.0,Defender,180.0,72.0,Young Boys,3165157.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,37.0,0.88,0.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,1.0,0.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.7,31.8,17.0,13.0,96.6,6.2,56.0,20.9,46.0,5.3,47.8,50.2,53.3,60.3,0.0,0.0,291.0,0.0,5.9,0.0,8.649999999999999,0.0176,0,True
P00356,Krzysztof Urbański,28.0,Polish,Poland,18.0,Midfielder,179.0,76.0,FC Basel,10952936.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,28.0,0.86,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.2,30.5,23.0,20.0,86.9,5.2,57.0,39.0,29.7,2.7,47.1,50.8,46.2,57.8,0.0,2.0,503.0,0.0,5.1,0.0,12.600000000000001,0.0172,3,True
P00343,Piotr Szymanski,20.0,Polish,Poland,5.0,Defender,184.0,72.0,Midtjylland,6807322.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,75.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,36.0,42.0,0.86,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.7,32.0,14.0,15.0,96.7,6.0,60.4,46.0,82.8,6.4,59.1,36.6,75.4,49.3,0.0,1.0,311.0,0.0,6.2,0.0,7.35,0.0086,0,True
P00349,Jakub Helik,18.0,Polish,Poland,11.0,Defender,179.0,73.0,Copenhagen,3656412.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,38.0,0.84,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.0,30.1,26.0,13.0,83.1,6.1,62.2,32.9,49.8,2.7,39.4,34.8,46.4,48.1,0.0,1.0,382.0,0.0,6.1,0.0,9.2,0.0168,0,True
P00354,Arkadiusz Puchacz,23.0,Polish,Poland,16.0,Midfielder,179.0,78.0,Roma,8726917.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,71.0,0.0,0.0,1.0,0.0,0.0,0.01,1.0,32.0,38.0,0.85,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.8,33.2,21.0,17.0,99.0,5.2,51.2,38.1,44.8,4.3,48.8,19.9,45.4,44.7,4.0,1.0,382.0,0.0,5.4,0.0,10.399999999999999,0.017,3,False
P00359,Robert Skoras,34.0,Polish,Poland,21.0,Forward,170.0,71.0,Paris Saint-Germain,12927808.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,90.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,22.0,28.0,0.79,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.6,34.7,23.0,11.0,98.6,6.0,59.9,58.6,41.0,5.0,73.1,73.3,59.8,66.1,0.0,0.0,143.0,0.0,5.6,0.0,13.3,0.023700000000000002,1,False
P00347,Krzysztof Grosicki,27.0,Polish,Poland,9.0,Defender,191.0,76.0,Malmo FF,5761189.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,50.0,0.84,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.1,32.6,21.0,15.0,85.8,4.8,48.0,24.0,80.7,6.2,56.7,28.5,77.2,77.1,0.0,0.0,218.0,0.0,5.0,0.0,10.450000000000001,0.0084,0,True
P00364,Krzysztof Milik,23.0,Polish,Poland,26.0,Forward,170.0,81.0,Atletico Madrid,8659602.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,90.0,1.0,0.0,4.0,1.0,0.0,0.04,3.0,25.0,34.0,0.75,7.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.3,28.9,33.0,27.0,85.5,6.5,61.3,68.6,18.4,8.8,74.9,61.8,68.4,65.2,4.0,0.0,322.0,0.0,6.3,0.9999900000999989,13.149999999999999,0.03,1,True
P00350,Kamil Jozwiak,24.0,Polish,Poland,12.0,Defender,183.0,79.0,Marseille,9705472.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,36.0,0.82,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.6,32.9,23.0,10.0,69.4,6.2,63.3,32.5,60.9,3.3,52.3,24.8,56.7,62.4,1.0,0.0,348.0,0.0,5.8,0.0,7.800000000000001,0.016399999999999998,0,False
P00351,Robert Swierczok,31.0,Polish,Poland,13.0,Midfielder,185.0,82.0,Benfica,17650534.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,0.03,2.0,14.0,16.0,0.93,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,35.4,5.0,6.0,92.9,6.5,67.1,56.2,52.8,5.2,57.9,58.3,67.6,46.2,0.0,1.0,94.0,0.0,6.4,3.74985938027324,3.45,0.0279,3,True
P00345,Arkadiusz Dawidowicz,31.0,Polish,Poland,7.0,Defender,180.0,75.0,Porto,8671826.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,32.4,3.0,5.0,86.8,5.8,58.5,21.6,46.7,0.3,60.5,26.2,56.3,40.3,0.0,0.0,261.0,0.0,6.3,0.0,2.45,0.0083,0,False
P00342,Robert Krychowiak,27.0,Polish,Poland,4.0,Defender,182.0,83.0,Malmo FF,7306230.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.86,0.0,0.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,32.4,12.0,9.0,86.8,5.9,58.7,43.3,78.0,2.2,68.3,40.5,73.4,55.3,0.0,0.0,334.0,0.0,6.0,0.0,3.45,0.0086,0,True
P00361,Jan Kozlowski,25.0,Polish,Poland,23.0,Forward,171.0,68.0,RB Salzburg,9090097.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,31.0,0.0,0.0,1.0,0.0,0.01,0.01,0.0,8.0,11.0,0.79,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.4,31.9,9.0,5.0,84.6,5.7,53.7,61.4,32.6,1.0,39.5,33.3,49.6,65.6,0.0,0.0,161.0,0.0,5.9,0.0,3.4,0.0079,1,True
P00358,Jakub Zielinski,25.0,Polish,Poland,20.0,Midfielder,190.0,81.0,Arsenal,37809770.0,M00078,2026-07-13,NRG Stadium,Houston,Saudi Arabia,Group Stage,D,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.5,28.9,7.0,8.0,92.8,5.0,51.6,60.1,68.1,5.0,89.4,99.0,99.0,55.3,0.0,3.0,293.0,0.0,4.7,0.0,3.85,0.0083,3,True
P00209,Luka Kovacic,34.0,Croatian,Croatia,1.0,Goalkeeper,192.0,79.0,Juventus,1103256.0,M00079,2026-06-15,Lincoln Financial Field,Philadelphia,Ecuador,Group Stage,L,1.0,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.96,0.0,0.0,4.0,0.0,8.3,1.1,30.4,21.0,26.0,84.5,5.8,56.0,15.2,51.2,1.4,33.6,35.7,29.2,76.0,0.0,0.0,466.0,0.0,6.1,0.0,9.950000000000001,0.006500000000000001,2,True
P00233,Josko Brozovic,21.0,Croatian,Croatia,25.0,Forward,168.0,74.0,Manchester City,6592729.0,M00079,2026-06-15,Lincoln Financial Field,Philadelphia,Ecuador,Group Stage,L,1.0,4.0,84.0,0.0,0.0,2.0,0.0,0.16,0.2,1.0,15.0,22.0,0.71,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.3,32.8,16.0,19.0,99.0,6.9,70.8,56.8,30.5,2.9,51.3,53.4,46.9,63.5,3.0,2.0,491.0,0.0,6.7,0.0,12.45,0.014199999999999999,1,True
